TARGET	DOMAIN	STATUS	SCORE	MATCHED_SEED	MATCHED_REDIRECT_HOST	IP	SCHEME	HTTP_STATUS	REDIRECT_HOST	TITLE_SIMILARITY	CONTENT_SIMILARITY	SSL_ISSUER	SERVER_BANNER	NOTE
Intuit	ijntuit.com	OFFLINE	0	intuit.com	www.intuit.com	69.162.80.53	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe crashed: The content for this response was already consumed; http probe crashed: The content for this response was already consumed
Intuit	imtu1t.com	OFFLINE	0	intuit.com	www.intuit.com	N/A	N/A	N/A	N/A	0.00	0.00	N/A	N/A	DNS resolution failed: [Errno -3] Temporary failure in name resolution
Intuit	inbtuit.com	OFFLINE	0	intuit.com	www.intuit.com	23.92.212.166	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe crashed: The content for this response was already consumed; http probe crashed: The content for this response was already consumed
Intuit	inftuit.com	OFFLINE	0	intuit.com	www.intuit.com	69.162.80.54	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe crashed: The content for this response was already consumed; http probe crashed: The content for this response was already consumed
Intuit	inguit.com	OFFLINE	0	intuit.com	www.intuit.com	50.63.60.186	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe failed: HTTPSConnectionPool(host='inguit.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='inguit.com', port=443) at 0x7b93f9619950>, 'Connection to inguit.com timed out. (connect timeout=3.0)')); http probe failed: HTTPConnectionPool(host='inguit.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HT...
Intuit	injtuit.com	OFFLINE	0	intuit.com	www.intuit.com	69.162.80.57	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe crashed: The content for this response was already consumed; http probe failed: HTTPConnectionPool(host='injtuit.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPConnection(host='injtuit.com', port=80) at 0x7b93f97ee9c0>, 'Connection to injtuit.com timed out. (connect timeout=3.0)'))
Intuit	inrtuit.com	OFFLINE	0	intuit.com	www.intuit.com	23.92.212.166	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe crashed: The content for this response was already consumed; http probe crashed: The content for this response was already consumed
Intuit	inteit.com	OFFLINE	0	intuit.com	www.intuit.com	N/A	N/A	N/A	N/A	0.00	0.00	N/A	N/A	DNS resolution failed: [Errno -5] No address associated with hostname
Intuit	inthuit.com	OFFLINE	0	intuit.com	www.intuit.com	69.162.80.55	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe failed: HTTPSConnectionPool(host='inthuit.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='inthuit.com', port=443) at 0x7b93f961bd90>, 'Connection to inthuit.com timed out. (connect timeout=3.0)')); http probe failed: HTTPConnectionPool(host='inthuit.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError...
Intuit	intiuit.com	OFFLINE	0	intuit.com	www.intuit.com	69.162.80.58	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe failed: HTTPSConnectionPool(host='intiuit.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='intiuit.com', port=443) at 0x7b93f961ac10>, 'Connection to intiuit.com timed out. (connect timeout=3.0)')); http probe failed: HTTPConnectionPool(host='intiuit.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError...
Intuit	intjit.com	OFFLINE	0	intuit.com	www.intuit.com	N/A	N/A	N/A	N/A	0.00	0.00	N/A	N/A	DNS resolution failed: [Errno -2] Name or service not known
Intuit	intjuit.com	OFFLINE	0	intuit.com	www.intuit.com	23.92.212.165	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe crashed: The content for this response was already consumed; http probe crashed: The content for this response was already consumed
Intuit	intqit.com	OFFLINE	0	intuit.com	www.intuit.com	N/A	N/A	N/A	N/A	0.00	0.00	N/A	N/A	DNS resolution failed: [Errno -3] Temporary failure in name resolution
Intuit	intuat.com	OFFLINE	0	intuit.com	www.intuit.com	N/A	N/A	N/A	N/A	0.00	0.00	N/A	N/A	DNS resolution failed: [Errno -3] Temporary failure in name resolution
Intuit	intui9t.com	OFFLINE	0	intuit.com	www.intuit.com	216.245.213.77	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe crashed: The content for this response was already consumed; http probe crashed: The content for this response was already consumed
Intuit	intuif.com	OFFLINE	0	intuit.com	www.intuit.com	N/A	N/A	N/A	N/A	0.00	0.00	N/A	N/A	DNS resolution failed: [Errno -5] No address associated with hostname
Intuit	intuijt.com	OFFLINE	0	intuit.com	www.intuit.com	N/A	N/A	N/A	N/A	0.00	0.00	N/A	N/A	DNS resolution failed: [Errno -5] No address associated with hostname
Intuit	intuiot.com	OFFLINE	0	intuit.com	www.intuit.com	216.245.213.73	N/A	N/A	N/A	0.00	0.00	N/A	N/A	"https probe failed: HTTPSConnectionPool(host='intuiot.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='intuiot.com', port=443): Failed to establish a new connection: [Errno 111] Connection refused"")); http probe failed: HTTPConnectionPool(host='intuiot.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPConnec..."
Intuit	intuit5.com	OFFLINE	0	intuit.com	www.intuit.com	216.245.213.74	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe crashed: The content for this response was already consumed; http probe crashed: The content for this response was already consumed
Intuit	intuitcom.com	OFFLINE	0	intuit.com	www.intuit.com	2.57.91.91	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe failed: HTTPSConnectionPool(host='intuitcom.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='intuitcom.com', port=443) at 0x7b93f81c9e50>, 'Connection to intuitcom.com timed out. (connect timeout=3.0)')); http probe failed: HTTPConnectionPool(host='intuitcom.com', port=80): Max retries exceeded with url: / (Caused by ConnectTime...
Intuit	intuitg.com	OFFLINE	0	intuit.com	www.intuit.com	3.33.130.190,15.197.148.33	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe failed: HTTPSConnectionPool(host='intuitg.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='intuitg.com', port=443) at 0x7b93f961ad50>, 'Connection to intuitg.com timed out. (connect timeout=3.0)')); http probe failed: HTTPConnectionPool(host='intuitg.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError...
Intuit	intuitj.com	OFFLINE	0	intuit.com	www.intuit.com	216.245.213.73	N/A	N/A	N/A	0.00	0.00	N/A	N/A	"https probe failed: HTTPSConnectionPool(host='intuitj.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='intuitj.com', port=443): Failed to establish a new connection: [Errno 111] Connection refused"")); http probe failed: HTTPConnectionPool(host='intuitj.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPConnec..."
Intuit	intuitk.com	OFFLINE	0	intuit.com	www.intuit.com	216.245.213.75	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe crashed: The content for this response was already consumed; http probe failed: HTTPConnectionPool(host='intuitk.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPConnection(host='intuitk.com', port=80) at 0x7b93f97ecf30>, 'Connection to intuitk.com timed out. (connect timeout=3.0)'))
Intuit	intuitl.com	OFFLINE	0	intuit.com	www.intuit.com	N/A	N/A	N/A	N/A	0.00	0.00	N/A	N/A	DNS resolution failed: [Errno -3] Temporary failure in name resolution
Intuit	intuitn.com	OFFLINE	0	intuit.com	www.intuit.com	3.33.130.190,15.197.148.33	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe failed: HTTPSConnectionPool(host='intuitn.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='intuitn.com', port=443) at 0x7b93f96182d0>, 'Connection to intuitn.com timed out. (connect timeout=3.0)')); http probe failed: HTTPConnectionPool(host='intuitn.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError...
Intuit	intuitt.com	OFFLINE	0	intuit.com	www.intuit.com	103.224.182.241	N/A	N/A	N/A	0.00	0.00	N/A	N/A	"https probe failed: HTTPConnectionPool(host='ww25.intuitt.com', port=80): Max retries exceeded with url: /?subid1=20260914-2153-46cb-8925-7378c1c0265b (Caused by NameResolutionError(""HTTPConnection(host='ww25.intuitt.com', port=80): Failed to resolve 'ww25.intuitt.com' ([Errno -2] Name or service not known)"")); http probe failed: HTTPConnectionPool(host='ww25.intuitt.com', port=80): Max retries..."
Intuit	intuitv.com	OFFLINE	0	intuit.com	www.intuit.com	N/A	N/A	N/A	N/A	0.00	0.00	N/A	N/A	DNS resolution failed: [Errno -5] No address associated with hostname
Intuit	intuitx.com	OFFLINE	0	intuit.com	www.intuit.com	3.33.130.190,15.197.148.33	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe failed: HTTPSConnectionPool(host='intuitx.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='intuitx.com', port=443) at 0x7b93f961b110>, 'Connection to intuitx.com timed out. (connect timeout=3.0)')); http probe failed: HTTPConnectionPool(host='intuitx.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError...
Intuit	intuity.com	OFFLINE	0	intuit.com	www.intuit.com	184.168.221.96	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe failed: HTTPSConnectionPool(host='intuity.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='intuity.com', port=443) at 0x7b93f9618190>, 'Connection to intuity.com timed out. (connect timeout=3.0)')); http probe failed: HTTPConnectionPool(host='intuity.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError...
Intuit	intuiv.com	OFFLINE	0	intuit.com	www.intuit.com	3.33.130.190,15.197.148.33	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe failed: HTTPSConnectionPool(host='intuiv.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='intuiv.com', port=443) at 0x7b93f9619f90>, 'Connection to intuiv.com timed out. (connect timeout=3.0)')); http probe failed: HTTPConnectionPool(host='intuiv.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HT...
Intuit	intuiz.com	OFFLINE	0	intuit.com	www.intuit.com	N/A	N/A	N/A	N/A	0.00	0.00	N/A	N/A	DNS resolution failed: [Errno -5] No address associated with hostname
Intuit	intujit.com	OFFLINE	0	intuit.com	www.intuit.com	216.245.213.77	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe failed: HTTPSConnectionPool(host='intujit.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='intujit.com', port=443) at 0x7b93f961b250>, 'Connection to intujit.com timed out. (connect timeout=3.0)')); http probe failed: HTTPConnectionPool(host='intujit.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError...
Intuit	intukt.com	OFFLINE	0	intuit.com	www.intuit.com	N/A	N/A	N/A	N/A	0.00	0.00	N/A	N/A	DNS resolution failed: [Errno -5] No address associated with hostname
Intuit	intumt.com	OFFLINE	0	intuit.com	www.intuit.com	N/A	N/A	N/A	N/A	0.00	0.00	N/A	N/A	DNS resolution failed: [Errno -5] No address associated with hostname
Intuit	intuoit.com	OFFLINE	0	intuit.com	www.intuit.com	216.245.213.73	N/A	N/A	N/A	0.00	0.00	N/A	N/A	"https probe failed: HTTPSConnectionPool(host='intuoit.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='intuoit.com', port=443): Failed to establish a new connection: [Errno 111] Connection refused"")); http probe failed: HTTPConnectionPool(host='intuoit.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPConnec..."
Intuit	intuti.com	OFFLINE	0	intuit.com	www.intuit.com	N/A	N/A	N/A	N/A	0.00	0.00	N/A	N/A	DNS resolution failed: [Errno -5] No address associated with hostname
Intuit	intuyit.com	OFFLINE	0	intuit.com	www.intuit.com	N/A	N/A	N/A	N/A	0.00	0.00	N/A	N/A	DNS resolution failed: [Errno -5] No address associated with hostname
Intuit	intuyt.com	OFFLINE	0	intuit.com	www.intuit.com	N/A	N/A	N/A	N/A	0.00	0.00	N/A	N/A	DNS resolution failed: [Errno -5] No address associated with hostname
Intuit	invuit.com	OFFLINE	0	intuit.com	www.intuit.com	3.33.130.190,15.197.148.33	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe failed: HTTPSConnectionPool(host='invuit.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='invuit.com', port=443) at 0x7b93f9618f50>, 'Connection to invuit.com timed out. (connect timeout=3.0)')); http probe failed: HTTPConnectionPool(host='invuit.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HT...
Intuit	iotuit.com	OFFLINE	0	intuit.com	www.intuit.com	N/A	N/A	N/A	N/A	0.00	0.00	N/A	N/A	DNS resolution failed: [Errno -5] No address associated with hostname
Intuit	irtuit.com	OFFLINE	0	intuit.com	www.intuit.com	3.33.130.190,15.197.148.33	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe failed: HTTPSConnectionPool(host='irtuit.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='irtuit.com', port=443) at 0x7b93f9618050>, 'Connection to irtuit.com timed out. (connect timeout=3.0)')); http probe failed: HTTPConnectionPool(host='irtuit.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HT...
Intuit	iuntuit.com	OFFLINE	0	intuit.com	www.intuit.com	216.245.213.78	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe failed: HTTPSConnectionPool(host='iuntuit.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='iuntuit.com', port=443) at 0x7b93f961aad0>, 'Connection to iuntuit.com timed out. (connect timeout=3.0)')); http probe failed: HTTPConnectionPool(host='iuntuit.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError...
Intuit	jintuit.com	OFFLINE	0	intuit.com	www.intuit.com	69.162.80.51	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe crashed: The content for this response was already consumed; http probe failed: HTTPConnectionPool(host='jintuit.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPConnection(host='jintuit.com', port=80) at 0x7b93f97ec270>, 'Connection to jintuit.com timed out. (connect timeout=3.0)'))
Intuit	lntuit.com	OFFLINE	0	intuit.com	www.intuit.com	N/A	N/A	N/A	N/A	0.00	0.00	N/A	N/A	DNS resolution failed: [Errno -3] Temporary failure in name resolution
Intuit	lntult.com	OFFLINE	0	intuit.com	www.intuit.com	N/A	N/A	N/A	N/A	0.00	0.00	N/A	N/A	DNS resolution failed: [Errno -5] No address associated with hostname
Intuit	mntuit.com	OFFLINE	0	intuit.com	www.intuit.com	N/A	N/A	N/A	N/A	0.00	0.00	N/A	N/A	DNS resolution failed: [Errno -5] No address associated with hostname
Intuit	nituit.com	OFFLINE	0	intuit.com	www.intuit.com	23.92.212.166	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe crashed: The content for this response was already consumed; http probe crashed: The content for this response was already consumed
Intuit	ntuit.com	INCONCLUSIVE	0	intuit.com	www.intuit.com	104.143.9.111,104.143.9.110	http	200	turbotadx.com	0.13	0.00	N/A	nginx	certificate issuer unavailable; redirects to turbotadx.com; served over http instead of https
Intuit	ointuit.com	OFFLINE	0	intuit.com	www.intuit.com	216.245.213.78	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe failed: HTTPSConnectionPool(host='ointuit.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='ointuit.com', port=443) at 0x7b93f961b4d0>, 'Connection to ointuit.com timed out. (connect timeout=3.0)')); http probe failed: HTTPConnectionPool(host='ointuit.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError...
Intuit	uintuit.com	INCONCLUSIVE	0	intuit.com	www.intuit.com	34.111.46.214	http	200	ww2.affinity.net	0.25	0.00	N/A	nginx	certificate issuer unavailable; redirects to ww2.affinity.net; served over http instead of https
Intuit	untuit.com	OFFLINE	0	intuit.com	www.intuit.com	23.92.212.166	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe crashed: The content for this response was already consumed; http probe crashed: The content for this response was already consumed
Intuit	xn--intut-q4a.com	OFFLINE	0	intuit.com	www.intuit.com	N/A	N/A	N/A	N/A	0.00	0.00	N/A	N/A	DNS resolution failed: [Errno -2] Name or service not known
Jira	jara.com	OFFLINE	0	jira.com	www.atlassian.com	N/A	N/A	N/A	N/A	0.00	0.00	N/A	N/A	DNS resolution failed: [Errno -3] Temporary failure in name resolution
Jira	jia.com	OFFLINE	0	jira.com	www.atlassian.com	118.212.232.35	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe failed: HTTPSConnectionPool(host='jia.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='jia.com', port=443) at 0x7b93f9757110>, 'Connection to jia.com timed out. (connect timeout=3.0)')); http probe failed: HTTPConnectionPool(host='jia.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPConnection...
Jira	jifra.com	OFFLINE	0	jira.com	www.atlassian.com	N/A	N/A	N/A	N/A	0.00	0.00	N/A	N/A	DNS resolution failed: [Errno -5] No address associated with hostname
Jira	jiira.com	OFFLINE	0	jira.com	www.atlassian.com	N/A	N/A	N/A	N/A	0.00	0.00	N/A	N/A	DNS resolution failed: [Errno -5] No address associated with hostname
Jira	jipa.com	OFFLINE	0	jira.com	www.atlassian.com	N/A	N/A	N/A	N/A	0.00	0.00	N/A	N/A	DNS resolution failed: [Errno -3] Temporary failure in name resolution
Jira	jir.com	OFFLINE	0	jira.com	www.atlassian.com	216.69.159.203	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe failed: HTTPSConnectionPool(host='jir.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='jir.com', port=443) at 0x7b93f9755590>, 'Connection to jir.com timed out. (connect timeout=3.0)')); http probe failed: HTTPConnectionPool(host='jir.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPConnection...
Jira	jira0.com	OFFLINE	0	jira.com	www.atlassian.com	103.224.212.211	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe failed: HTTPSConnectionPool(host='jira0.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='jira0.com', port=443) at 0x7b93f9757890>, 'Connection to jira0.com timed out. (connect timeout=3.0)')); http probe failed: HTTPConnectionPool(host='jira0.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPCo...
Jira	jira3.com	OFFLINE	0	jira.com	www.atlassian.com	N/A	N/A	N/A	N/A	0.00	0.00	N/A	N/A	DNS resolution failed: [Errno -5] No address associated with hostname
Jira	jirac.com	OFFLINE	0	jira.com	www.atlassian.com	103.224.182.246	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe failed: HTTPSConnectionPool(host='jirac.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='jirac.com', port=443) at 0x7b93f9619810>, 'Connection to jirac.com timed out. (connect timeout=3.0)')); http probe failed: HTTPConnectionPool(host='jirac.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPCo...
Jira	jirae.com	OFFLINE	0	jira.com	www.atlassian.com	N/A	N/A	N/A	N/A	0.00	0.00	N/A	N/A	DNS resolution failed: [Errno -5] No address associated with hostname
Jira	jiraf.com	OFFLINE	0	jira.com	www.atlassian.com	216.21.239.197	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe failed: HTTPSConnectionPool(host='jiraf.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='jiraf.com', port=443) at 0x7b93f9755950>, 'Connection to jiraf.com timed out. (connect timeout=3.0)')); http probe failed: HTTPConnectionPool(host='jiraf.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPCo...
Jira	jirai.com	OFFLINE	0	jira.com	www.atlassian.com	103.224.182.246	N/A	N/A	N/A	0.00	0.00	N/A	N/A	https probe failed: HTTPSConnectionPool(host='jirai.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='jirai.com', port=443) at 0x7b93f9756c10>, 'Connection to jirai.com timed out. (connect timeout=3.0)')); http probe failed: HTTPConnectionPool(host='jirai.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPCo...
